token,count
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格自動車運転免許福祉用具専門相談員 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害支援),1
自動車運転免許その他(損保関係全て及びコンプライアンス,1
個人情報保護保護),1
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間) 取得予定(1年以内)自動車運転免許その他(Microsoft Office Specialist Excel 365&2019)その他(ボランティア特別功労賞 授与),1
介護福祉士その他(喀痰吸引研修第2号),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)保育士自動車運転免許 取得予定(1年以内),1
介護福祉士自動車運転免許その他(認定特定行為業務従事者認定証),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通自動車免許第二種所得)その他(心理カウンセラー)その他(オムロン救急救命講習修了証),1
医療事務資格(民間)自動車運転免許その他(英語検定1級),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)精神保健福祉士自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許美容師介護事務資格(民間),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(ワープロ検定3級),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護実践研修修了)その他(介護予防運動指導員)その他(介護福祉士実習指導者),1
自動車運転免許その他(mos Word 365&2019)その他(mos Excel 365&2019)その他(mos Word 365&2019),1
登録販売者介護職員初任者研修(旧ヘルパー2級)調理師医療事務資格(民間)自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護実践者研修)その他(認知症対応サービス事業管理者研修),1
診療放射線技師自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)柔道整復師,1
基礎研修) 取得予定(1年以内)医療事務資格(民間)自動車運転免許,1
介護福祉士 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格精神保健福祉士,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(日本語教師養成総合講座(文化庁指針420時間準拠)修了)その他(重度訪問介護従業者養成研修統合課程修了),1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許その他(準中級レクリエーションインストラクター)その他(認知症介護実践者研修修了)その他(丙種危険物取扱者)その他(乙種4類危険物取扱者)その他(甲種防火管理者),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)柔道整復師鍼灸師あん摩マッサージ指圧師自動車運転免許,1
介護福祉士その他(喀痰吸引,1
経管栄養)その他(認知症介護実践者研修),1
登録販売者保育士栄養士自動車運転免許,1
自動車運転免許その他(重度訪問介護従業者),1
介護職員初任者研修(旧ヘルパー2級)理容師,1
介護福祉士自動車運転免許その他(日商簿記2級),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)調剤事務資格(民間)自動車運転免許介護事務資格(民間)その他(子育て支援員) 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(重訪統合課程 食品衛生),1
介護福祉士自動車運転免許その他(喀痰吸引1号2号研修修了),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士社会福祉主事任用資格主任介護支援専門員自動車運転免許,1
基礎研修)自動車運転免許その他(強度行動障害研修),1
准看護師介護職員初任者研修(旧ヘルパー2級)その他(介護予防運動指導員),1
自動車運転免許その他(計量士),1
介護福祉士社会福祉士児童指導員任用資格養護教諭,1
介護支援専門員(ケアマネジャー)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格調理師自動車運転免許福祉用具専門相談員介護事務資格(民間)その他(甲種防火管理者)その他(大型自動車二種免許)その他(認知症実務者研修(計画作成用))その他(消防設備士),1
理学療法士介護福祉士介護職員実務者研修(旧ヘルパー1級,1
柔道整復師整体師自動車運転免許,1
自動車運転免許その他(危険物取扱者甲種),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)歯科助手資格(民間)自動車運転免許サービス管理責任者研修 取得予定(1年以内)介護事務資格(民間),1
基礎研修)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)社会福祉士社会福祉主事任用資格 取得予定(1年以内)精神保健福祉士自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(心理カウンセラー) 取得予定(1年以内),1
栄養士自動車運転免許その他(強度行動障害支援修了),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(ガイドヘルパ―),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(難病患者等ホームヘルパー養成研修基礎課程I兼介護支援専門員難病研修修了),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)その他(ガイドヘルパー養成研修(視覚,1
重度脳性まひ),1
介護職員初任者研修(旧ヘルパー2級)社会福祉士精神保健福祉士自動車運転免許,1
臨床心理士,1
介護福祉士自動車運転免許その他(認定特定行為業務 従事者認定),1
基礎研修)保育士自動車運転免許その他(フォークリフト,1
ガス溶接),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)保育士自動車運転免許児童指導員任用資格その他(子育て支援員研修修了 地域保育コース),1
介護福祉士自動車運転免許その他(全身性障害者ガイドヘルパー養成研修 修了)その他(同行援護従業者養成研修一般課程 修了)その他(強度行動障害者支援者養成研修(実践研修) 修了),1
理学療法士福祉用具専門相談員サービス管理責任者研修サービス管理責任者その他(認知症介護実践者研修)その他(防火管理者),1
登録販売者介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)調剤事務資格(民間)自動車運転免許その他(認知症介助士),1
介護福祉士その他(サービス管理責任者初任者研修修了),1
自動車運転免許その他(簿記検定),1
看護師自動車運転免許その他(看護教員),1
登録販売者介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(食品衛生責任者)その他(危険物取扱者乙種四種)その他(介護福祉士実務者研修過程),1
介護職員初任者研修(旧ヘルパー2級)その他(行動援護従業者),1
自動車運転免許福祉用具専門相談員その他(福祉住環境コーディネーター2級)その他(福祉用具プランナー),1
介護福祉士社会福祉主事任用資格自動車運転免許中学校教諭高等学校教諭,1
介護福祉士その他(認定特定行為業務従事者認定 (口腔内喀痰吸引 実施済み,1
胃ろうによる経管栄養 実施なし)),1
臨床工学技士介護職員初任者研修(旧ヘルパー2級),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(認知症介護実践リーダー研修),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(全国経理学校情報処理2級)その他(日本ビジネス能力検定情報処理1級)その他(専修学校ビジネス能力検定3級)その他(福祉住環境コーディネーター3級)その他(福祉住環境コーディネーター2級)その他(介護福祉士初任者研修修了)その他(介護福祉士ファーストステップ研修)その他(認知症実務者研修修了)その他(介護福祉士実習指導者)その他(技能指導員実習講習)その他(ユニットリーダー研修修了),1
介護福祉士社会福祉主事任用資格リフレクソロジスト自動車運転免許介護事務資格(民間),1
児童発達支援管理責任者研修自動車運転免許児童指導員任用資格,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)保育士 取得予定(1年以内)自動車運転免許福祉用具専門相談員児童指導員任用資格小学校教諭中学校教諭高等学校教諭放課後児童支援員認定資格,1
介護職員初任者研修(旧ヘルパー2級)柔道整復師鍼灸師あん摩マッサージ指圧師自動車運転免許,1
介護福祉士保育士調理師児童発達支援管理責任者研修自動車運転免許サービス管理責任者児童指導員,1
介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許高等学校教諭相談支援従事者研修,1
自動車運転免許その他(中国語検定準2級),1
医師,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)栄養士調理師自動車運転免許,1
介護福祉士保育士 取得予定(1年以内)自動車運転免許児童指導員任用資格小学校教諭中学校教諭高等学校教諭児童指導員その他(認定音楽療法士),1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)精神保健福祉士自動車運転免許,1
介護福祉士社会福祉主事任用資格整体師資格(民間)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士柔道整復師幼稚園教諭自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修児童指導員任用資格中学校教諭高等学校教諭放課後児童支援員認定資格その他(強度行動障害研修修了),1
基礎研修)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)調理師カイロプラクター自動車運転免許,1
自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)調理師自動車運転免許サービス管理責任者研修,1
介護福祉士自動車運転免許中学校教諭その他(自動二輪車免許),1
基礎研修)自動車運転免許その他(就業支援基礎研修)その他(高度管理医療機器)その他(品質管理検定 3級)その他(ビジネス実務マナー検定 3級)その他(Microsoft Office Specialist Excel 2019)その他(甲種防火管理者講習)その他(全商簿記検定 2級)その他(全商英語検定 3級)その他(全商情報処理検定 3級)その他(強度行動障害支援者養成基礎研修)その他(強度行動障害支援者養成実践研修),1
介護福祉士保育士幼稚園教諭自動車運転免許児童指導員任用資格,1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(同行援護従業者(一般養成課程)研修終了)その他(認知症介護実践者研修),1
介護福祉士社会福祉主事任用資格整体師自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士 取得予定(1年以内)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許児童指導員任用資格 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士自動車運転免許福祉用具専門相談員,1
自動車運転免許中学校教諭高等学校教諭その他(書道師範),1
調理師医療事務資格(民間),1
リフレクソロジスト自動車運転免許その他(タイ式マッサージ),1
保育士 取得予定(1年以内)自動車運転免許,1
基礎研修)自動車運転免許その他(認知症介護実践者研修)その他(認知症対応型サービス事業管理者研修),1
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許,1
基礎研修) 取得予定(1年以内)自動車運転免許 取得予定(1年以内)中学校教諭高等学校教諭,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)アロマセラピスト自動車運転免許その他(メンタルカウンセラー) 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)調剤事務資格(民間)自動車運転免許その他(秘書技能検定)その他(日本ワードプロセッサー検定準1級),1
自動車運転免許公認心理師 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引3号研修),1
介護福祉士社会福祉主事任用資格保育士自動車運転免許その他(認定特定行為業務従事者),1
自動車運転免許その他(介護実務者研修) 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許サービス管理責任者研修児童指導員任用資格相談支援従事者研修その他(重度訪問介護)その他(同行援護),1
介護福祉士 取得予定(1年以内)保育士自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(実践者研修)その他(看護助手),1
基礎研修)医療事務資格(民間)自動車運転免許介護事務資格(民間),1
基礎研修)自動車運転免許その他(情報処理検定3級)その他(ビジネス文書実務検定2級)その他(ビジネス能力検定3級),1
社会福祉士 取得予定(1年以内)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許児童指導員任用資格その他(強度行動障害支援者養成研修基礎研修修了),1
社会福祉士社会福祉主事任用資格自動車運転免許児童指導員任用資格その他(日本語ワープロ検定試験準2級)その他(日本漢字能力検定準2級)その他(認定心理士),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(日商簿記3級)その他(ヨガインストラクター)その他(フォークリフト),1
自動車運転免許その他(コンピューター技能評価試験ワープロ部門2級)その他(コンピューター技能評価試験表計算部門2級),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(パソコン整備士3級),1
介護福祉士自動車運転免許その他(普通救命講習修了),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格精神保健福祉士保育士自動車運転免許,1
基礎研修)自動車運転免許 取得予定(1年以内)福祉用具専門相談員その他(住環境コーディネーター),1
介護福祉士リフレクソロジスト自動車運転免許その他(旅程管理主任者)その他(ジャパンケネルクラブトリミングライセンスB級)その他(ジャパンケネルクラブハンドラーライセンスB級),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(介護事務管理士)その他(福祉職員キャリアパス対応生涯研修課程 初任者コース)その他(福祉職員キャリアパス対応生涯研修 チームリーダーコース),1
介護支援専門員(ケアマネジャー)柔道整復師鍼灸師,1
介護職員初任者研修(旧ヘルパー2級)管理栄養士栄養士,1
登録販売者 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)自動車運転免許,1
基礎研修)調理師医療事務資格(民間)歯科助手資格(民間)自動車運転免許,1
医療事務資格(民間)調剤事務資格(民間)自動車運転免許その他(日本商工会議所主催簿記検定3級)その他(建設業経理事務士2級)その他(マイクロオフィススペシャリストWord2000上級)その他(肝炎コーディネーター),1
介護福祉士保育士中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士幼稚園教諭医療事務資格(民間),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士,1
介護職員初任者研修(旧ヘルパー2級)アロマセラピスト自動車運転免許福祉用具専門相談員,1
自動車運転免許その他(認知症基礎研修)その他(強度行動障害基礎研修),1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格幼稚園教諭児童指導員任用資格小学校教諭児童発達支援管理責任者,1
管理栄養士栄養士調理師,1
自動車運転免許その他(日本商工会議所簿記検定2級(ネット試験)),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介護基礎研修修了),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許高等学校教諭,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)幼稚園教諭自動車運転免許小学校教諭,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)調剤事務資格(民間)自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
基礎研修)自動車運転免許その他(同行援護従業者養成研修一般課程),1
基礎研修)自動車運転免許その他(喀痰吸引1号2号),1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)医療事務資格(民間)自動車運転免許福祉用具専門相談員 取得予定(1年以内)その他(実用英語検定2級),1
自動車運転免許美容師 取得予定(1年以内),1
基礎研修)自動車運転免許その他(1級眼鏡作製技能士)その他(医療機器販売及び貸与管理者)その他(レクリエーション介護士2級)その他(介護口腔ケア推進士)その他(パーソナルリンパケアリスト)その他(認知症介助士)その他(同行援護従業者養成研修一般課程)その他(福祉有償運送運転者講習),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格栄養士調理師自動車運転免許児童指導員任用資格高等学校教諭,1
介護福祉士自動車運転免許その他(児童発達支援管理責任者),1
自動車運転免許その他(日本化粧品検定特級コスメコンシェルジュ) 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)その他(食品衛生責任者),1
介護福祉士自動車運転免許サービス管理責任者研修相談支援従事者研修 取得予定(1年以内),1
介護福祉士自動車運転免許その他(メンタルケアセラピスト)その他(音楽療法カウンセラー),1
介護福祉士福祉用具専門相談員児童指導員任用資格,1
介護福祉士自動車運転免許その他(日商簿記3級)その他(マイクロソフトオフィススペシャリストエキスパートWord2002)その他(マイクロソフトオフィススペシャリストエキスパートExcel2002)その他(日商ワープロ技能検定3級),1
看護師助産師准看護師介護支援専門員(ケアマネジャー)介護福祉士介護職員実務者研修(旧ヘルパー1級,1
介護福祉士 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許,1
介護福祉士自動車運転免許その他(認知症ケア専門士)その他(喀痰吸引等修了者),1
調剤事務資格(民間) 取得予定(1年以内)自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)その他(高等学校卒業程度認定試験),1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許その他(Word文書処理技能認定試験2級)その他(Excel計算処理技能認定試験2級)その他(Accessビジネスデータベース技能認定試験3級)その他(PowerPointピレゼンテーション技能認定試験 初級),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格小学校教諭,1
介護福祉士自動車運転免許その他(喀痰吸引 経管栄養 第2号修了),1
理学療法士介護支援専門員(ケアマネジャー)介護福祉士,1
介護職員初任者研修(旧ヘルパー2級)調剤事務資格(民間)自動車運転免許福祉用具専門相談員介護事務資格(民間),1
基礎研修)医療事務資格(民間)歯科助手資格(民間)自動車運転免許,1
基礎研修) 取得予定(1年以内)自動車運転免許その他(第三号(喀痰)),1
自動車運転免許その他(工事担任者総合1種)その他(電気通信主任技術者デジタル)その他(二級知的財産管理技能士)その他(VEリーダー)その他(HSK(漢語水平考試)四級),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許放課後児童支援員,1
学童指導員,1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許その他(重度訪問介護 障碍者同行支援),1
基礎研修)社会福祉主事任用資格自動車運転免許中学校教諭高等学校教諭,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)整体師カイロプラクター自動車運転免許,1
介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許その他(認知症対応型サービス事業管理者研修)その他(認知症介護実践者研修),1
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許その他(普通自動二輪),1
医療事務資格(民間)アロマセラピスト自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(喀痰吸引 認定特定行為業務従事者認定証),1
介護職員初任者研修(旧ヘルパー2級)リフレクソロジストアロマセラピスト自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(運行管理者)その他(ホリスティクケアカウンセラー)その他(ナチュラルフードコーディネーター),1
社会福祉士 取得予定(1年以内)社会福祉主事任用資格 取得予定(1年以内)自動車運転免許,1
理学療法士作業療法士 取得予定(1年以内)介護支援専門員(ケアマネジャー)介護福祉士介護職員実務者研修(旧ヘルパー1級,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士 取得予定(1年以内)自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士保育士,1
医療事務資格(民間)自動車運転免許その他(診療情報管理士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許養護教諭,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格精神保健福祉士自動車運転免許児童指導員任用資格,1
歯科衛生士介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許,1
基礎研修)栄養士自動車運転免許その他(ヨガインストラクター)その他(ピラティスインストラクター),1
自動車運転免許その他(介護2級課程終了),1
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(医事オペレータ)その他(パソコン検定4級),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(福祉環境コーディネーター),1
介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修児童指導員任用資格,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格介護事務資格(民間),1
介護職員初任者研修(旧ヘルパー2級)社会福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許相談支援従事者研修その他(行動援護),1
作業療法士介護支援専門員(ケアマネジャー)介護福祉士,1
医療事務資格(民間) 取得予定(1年以内)自動車運転免許その他(ペットセラピスト。ペット看護士。),1
介護福祉士自動車運転免許その他(日本商工簿記検定2級)その他(福祉住環境コーディネーター2級),1
基礎研修)その他(終末期ケア専門士),1
介護福祉士その他(認知症実践者研修),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(福祉有償運送運転者),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(トレーニング指導士),1
介護支援専門員(ケアマネジャー)介護福祉士医療事務資格(民間),1
基礎研修)自動車運転免許児童指導員任用資格中学校教諭,1
介護職員初任者研修(旧ヘルパー2級)精神保健福祉士医療事務資格(民間)自動車運転免許相談支援従事者研修,1
社会福祉士社会福祉主事任用資格精神保健福祉士自動車運転免許,1
基礎研修)自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通救命講習修了証),1
介護福祉士自動車運転免許福祉用具専門相談員 取得予定(1年以内)その他(レクリエーション介護士2級),1
作業療法士 取得予定(1年以内),1
社会福祉主事任用資格自動車運転免許 取得予定(1年以内),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(ワープロ検定3級)その他(福祉住環境コーディネーター3級),1
介護支援専門員(ケアマネジャー)介護福祉士保育士 取得予定(1年以内),1
調剤事務資格(民間)自動車運転免許中学校教諭,1
介護福祉士社会福祉主事任用資格保育士整体師幼稚園教諭自動車運転免許,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(行動援護従業者,1
強度行動障害従業者,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)カイロプラクター自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士幼稚園教諭,1
基礎研修)医療事務資格(民間)自動車運転免許その他(強度行動障害支援者養成研修)その他(喀痰吸引等研修3号研修)その他(MicrosoftOfficeSpecialistExcel2016)その他(MicrosoftOfficeSpecialistWord2016)その他(実用英語技能検定2級),1
介護職員初任者研修(旧ヘルパー2級)その他(喀痰吸引等 3号研修(基本))その他(重度訪問介護従業者養成研修(基礎,1
追加)),1
介護福祉士医療事務資格(民間)自動車運転免許介護事務資格(民間)その他(二種免許)その他(認知症ケア専門士)その他(終末期ケア専門士),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許福祉用具専門相談員,1
介護職員初任者研修(旧ヘルパー2級)アロマセラピストその他(日本リラクゼーション協会マタニティケアセラピスト)その他(行動援護従事者養成研修),1
准看護師その他(メンタルケアカウンセラー),1
基礎研修)医療事務資格(民間)自動車運転免許その他(喀痰吸引等研修3号研修修了)その他(強度行動障害支援者養成研修修了)その他(MicrosoftOfficeSpecialistWord)その他(MicrosoftOfficeSpecialistExcel)その他(実用英語技能検定2級),1
介護福祉士社会福祉主事任用資格保育士児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(幼稚園教諭第二種免許),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(二級建築士),1
理学療法士言語聴覚士 取得予定(1年以内)介護支援専門員(ケアマネジャー)介護福祉士 取得予定(1年以内)介護職員実務者研修(旧ヘルパー1級,1
基礎研修)介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)社会福祉士 取得予定(1年以内)社会福祉主事任用資格精神保健福祉士 取得予定(1年以内)管理栄養士 取得予定(1年以内)自動車運転免許サービス管理責任者研修 取得予定(1年以内)児童指導員任用資格 取得予定(1年以内),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(知的障害者移動支援従業者養成研修)その他(京都市強度行動障害支援者養成研修)その他(福祉有償運送運転者講習),1
社会福祉主事任用資格医療事務資格(民間)介護事務資格(民間)その他(簿記3級),1
介護福祉士自動車運転免許サービス管理責任者研修 取得予定(1年以内)その他(福祉有償運送 サービス管理責任者(基礎) 同行援護 行動援護 相談支援従事者初任者),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(普通自動車第二種免許),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格自動車運転免許サービス管理責任者研修その他(同行援護(ガイドヘルパー)),1
基礎研修)社会福祉主事任用資格自動車運転免許福祉用具専門相談員 取得予定(1年以内),1
基礎研修)自動車運転免許サービス管理責任者研修その他(クリーニング師),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許中学校教諭高等学校教諭その他(学芸員資格)その他(TOEIC840)その他(剣道2段),1
介護職員初任者研修(旧ヘルパー2級)整体師自動車運転免許中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士医療事務資格(民間),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許その他(児童発達支援管理責任者)その他(児童発達支援管理責任者更新)その他(相談支援従事者初任者研修(3日コース))その他(強度行動障害支援者養成(基礎研修))その他(強度行動障害支援者養成(実践研修)),1
介護福祉士自動車運転免許その他(終末期ケア専門士),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害支援者基礎研修)その他(強度行動障害支援者実践研修),1
介護支援専門員(ケアマネジャー)精神保健福祉士自動車運転免許その他(ガイドヘルパー 有償福祉車両運転技能),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(重度訪問介護研修)その他(同行援護従業者)その他(同行援護従業者),1
介護福祉士自動車運転免許介護事務資格(民間)その他(認知症実践者リーダー)その他(ガイドヘルパー(3種)),1
介護職員初任者研修(旧ヘルパー2級)リフレクソロジストアロマセラピストその他(IBCA国際ボディアロマトリートメントセラピスト),1
基礎研修)自動車運転免許その他(パソコンインストラクター2級),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(強度行動障害支援者養成研修),1
基礎研修)社会福祉主事任用資格アロマセラピスト自動車運転免許サービス管理責任者研修,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭自動車運転免許その他(介護事務管理士)その他(准サービス介助士)その他(ホームヘルパー養成研修難病基礎課程I),1
介護福祉士幼稚園教諭小学校教諭その他(ヘルパー二級)その他(普通自動車一種),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(同行援護従業者養成研修 (一般課程)修了)その他(強度行動支援者養成研修(基礎研修)修了)その他(強度行動支援者養成研修(実践研修)修了)その他(介護職員等喀痰吸引等研修(第三号研修)修了),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士幼稚園教諭自動車運転免許,1
介護福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)保育士調理師自動車運転免許,1
医療事務資格(民間)自動車運転免許介護事務資格(民間) 取得予定(1年以内),1
リフレクソロジストアロマセラピスト自動車運転免許福祉用具専門相談員,1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)幼稚園教諭自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格その他(フードスペシャリスト)その他(野菜スペシャリスト),1
歯科衛生士介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許,1
介護福祉士社会福祉士精神保健福祉士保育士自動車運転免許,1
介護福祉士社会福祉士自動車運転免許 取得予定(1年以内),1
保育士自動車運転免許高等学校教諭,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格保育士,1
看護師介護福祉士精神保健福祉士,1
介護福祉士社会福祉主事任用資格自動車運転免許福祉用具専門相談員養護教諭,1
介護支援専門員(ケアマネジャー)社会福祉士精神保健福祉士,1
