municipality,persona_name,age_group,gender,employment_status,count,total_in_municipality,market_share_pct,avg_age,avg_desired_areas,avg_qualifications,national_license_rate
愛知県名古屋市緑区,70歳以上・女性・離職中,70歳以上,女性,離職中,1,15,6.666666666666667,74.0,51.0,8.0,1.0
奈良県大和高田市,20代・男性・就業中,20代,男性,就業中,1,15,6.666666666666667,27.0,29.0,4.0,0.0
奈良県大和高田市,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,25.0,32.0,4.0,0.0
奈良県大和高田市,60代・男性・就業中,60代,男性,就業中,1,15,6.666666666666667,62.0,13.0,2.0,0.0
奈良県大和高田市,60代・女性・離職中,60代,女性,離職中,1,15,6.666666666666667,66.0,56.0,6.0,1.0
奈良県大和高田市,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,34.0,37.0,1.0,0.0
奈良県大和高田市,30代・男性・離職中,30代,男性,離職中,2,15,13.333333333333334,34.0,31.5,3.0,0.0
奈良県大和高田市,30代・女性・就業中,30代,女性,就業中,2,15,13.333333333333334,36.5,20.0,5.0,0.0
奈良県大和高田市,70歳以上・男性・就業中,70歳以上,男性,就業中,1,15,6.666666666666667,78.0,39.0,4.0,0.0
奈良県大和高田市,70歳以上・女性・就業中,70歳以上,女性,就業中,1,15,6.666666666666667,79.0,12.0,1.0,0.0
奈良県大和高田市,50代・男性・就業中,50代,男性,就業中,1,15,6.666666666666667,54.0,22.0,2.0,0.0
奈良県大和高田市,50代・男性・離職中,50代,男性,離職中,1,15,6.666666666666667,55.0,14.0,3.0,0.0
奈良県大和高田市,40代・女性・就業中,40代,女性,就業中,1,15,6.666666666666667,47.0,5.0,3.0,0.0
奈良県大和高田市,40代・女性・離職中,40代,女性,離職中,1,15,6.666666666666667,43.0,7.0,2.0,0.0
兵庫県三田市,30代・女性・就業中,30代,女性,就業中,1,15,6.666666666666667,36.0,15.0,1.0,0.0
兵庫県三田市,50代・女性・就業中,50代,女性,就業中,3,15,20.0,52.0,5.0,3.3333333333333335,0.0
兵庫県三田市,50代・男性・離職中,50代,男性,離職中,3,15,20.0,54.333333333333336,19.666666666666668,2.6666666666666665,0.0
兵庫県三田市,60代・女性・離職中,60代,女性,離職中,1,15,6.666666666666667,63.0,29.0,4.0,1.0
兵庫県三田市,60代・男性・就業中,60代,男性,就業中,1,15,6.666666666666667,64.0,192.0,4.0,0.0
兵庫県三田市,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,23.0,9.0,3.0,0.0
兵庫県三田市,20代・男性・就業中,20代,男性,就業中,1,15,6.666666666666667,26.0,6.0,1.0,0.0
兵庫県三田市,20代・男性・離職中,20代,男性,離職中,2,15,13.333333333333334,25.5,86.5,1.5,0.0
兵庫県三田市,40代・女性・離職中,40代,女性,離職中,1,15,6.666666666666667,49.0,41.0,3.0,0.0
兵庫県三田市,40代・男性・離職中,40代,男性,離職中,1,15,6.666666666666667,48.0,24.0,2.0,0.0
千葉県千葉市中央区,30代・女性・就業中,30代,女性,就業中,3,15,20.0,31.0,137.33333333333334,1.3333333333333333,0.0
千葉県千葉市中央区,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,30.0,215.0,1.0,0.0
千葉県千葉市中央区,60代・男性・就業中,60代,男性,就業中,3,15,20.0,65.66666666666667,148.33333333333334,6.0,0.0
千葉県千葉市中央区,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,29.0,491.0,6.0,0.0
千葉県千葉市中央区,20代・男性・就業中,20代,男性,就業中,1,15,6.666666666666667,25.0,41.0,1.0,0.0
千葉県千葉市中央区,20代・男性・離職中,20代,男性,離職中,1,15,6.666666666666667,26.0,147.0,1.0,0.0
千葉県千葉市中央区,40代・男性・就業中,40代,男性,就業中,1,15,6.666666666666667,48.0,76.0,3.0,0.0
千葉県千葉市中央区,50代・女性・就業中,50代,女性,就業中,1,15,6.666666666666667,52.0,7.0,2.0,0.0
千葉県千葉市中央区,50代・男性・就業中,50代,男性,就業中,2,15,13.333333333333334,53.5,31.0,2.5,0.5
千葉県千葉市中央区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,15,6.666666666666667,77.0,134.0,2.0,0.0
愛知県名古屋市千種区,50代・男性・就業中,50代,男性,就業中,1,15,6.666666666666667,50.0,32.0,3.0,0.0
愛知県名古屋市千種区,30代・男性・就業中,30代,男性,就業中,4,15,26.666666666666668,32.5,61.75,1.5,0.25
愛知県名古屋市千種区,30代・男性・離職中,30代,男性,離職中,1,15,6.666666666666667,39.0,24.0,2.0,0.0
愛知県名古屋市千種区,60代・男性・就業中,60代,男性,就業中,2,15,13.333333333333334,66.5,126.5,7.0,0.0
愛知県名古屋市千種区,60代・女性・離職中,60代,女性,離職中,1,15,6.666666666666667,66.0,110.0,2.0,1.0
愛知県名古屋市千種区,40代・男性・就業中,40代,男性,就業中,1,15,6.666666666666667,42.0,43.0,18.0,0.0
愛知県名古屋市千種区,40代・女性・就業中,40代,女性,就業中,2,15,13.333333333333334,45.5,13.5,2.0,0.0
愛知県名古屋市千種区,40代・女性・離職中,40代,女性,離職中,1,15,6.666666666666667,47.0,5.0,4.0,0.0
愛知県名古屋市千種区,20代・女性・就業中,20代,女性,就業中,2,15,13.333333333333334,25.5,249.0,3.5,0.0
兵庫県神戸市兵庫区,30代・女性・就業中,30代,女性,就業中,1,15,6.666666666666667,36.0,15.0,1.0,0.0
兵庫県神戸市兵庫区,30代・女性・離職中,30代,女性,離職中,1,15,6.666666666666667,39.0,15.0,1.0,0.0
兵庫県神戸市兵庫区,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,34.0,37.0,1.0,0.0
兵庫県神戸市兵庫区,30代・男性・離職中,30代,男性,離職中,1,15,6.666666666666667,33.0,3.0,4.0,0.0
兵庫県神戸市兵庫区,50代・女性・就業中,50代,女性,就業中,1,15,6.666666666666667,53.0,64.0,3.0,1.0
兵庫県神戸市兵庫区,50代・男性・離職中,50代,男性,離職中,2,15,13.333333333333334,55.5,33.0,2.5,0.0
兵庫県神戸市兵庫区,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,29.0,491.0,6.0,0.0
兵庫県神戸市兵庫区,20代・男性・離職中,20代,男性,離職中,1,15,6.666666666666667,25.0,26.0,2.0,0.0
兵庫県神戸市兵庫区,60代・女性・離職中,60代,女性,離職中,1,15,6.666666666666667,60.0,12.0,5.0,0.0
兵庫県神戸市兵庫区,60代・男性・就業中,60代,男性,就業中,1,15,6.666666666666667,64.0,25.0,3.0,0.0
兵庫県神戸市兵庫区,40代・女性・就業中,40代,女性,就業中,1,15,6.666666666666667,44.0,4.0,2.0,0.0
兵庫県神戸市兵庫区,40代・女性・在学中,40代,女性,在学中,1,15,6.666666666666667,42.0,91.0,2.0,0.0
兵庫県神戸市兵庫区,40代・男性・離職中,40代,男性,離職中,1,15,6.666666666666667,42.0,12.0,2.0,0.0
兵庫県神戸市兵庫区,40代・男性・在学中,40代,男性,在学中,1,15,6.666666666666667,41.0,42.0,4.0,0.0
東京都北区,30代・女性・就業中,30代,女性,就業中,3,15,20.0,34.0,72.0,1.3333333333333333,0.0
東京都北区,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,30.0,215.0,1.0,0.0
東京都北区,60代・女性・就業中,60代,女性,就業中,1,15,6.666666666666667,68.0,1.0,1.0,0.0
東京都北区,60代・男性・就業中,60代,男性,就業中,3,15,20.0,65.66666666666667,148.33333333333334,6.0,0.0
東京都北区,40代・男性・就業中,40代,男性,就業中,2,15,13.333333333333334,42.5,69.5,5.0,0.0
東京都北区,40代・男性・離職中,40代,男性,離職中,1,15,6.666666666666667,44.0,26.0,3.0,0.0
東京都北区,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,29.0,491.0,6.0,0.0
東京都北区,20代・男性・離職中,20代,男性,離職中,1,15,6.666666666666667,26.0,147.0,1.0,0.0
東京都北区,50代・男性・就業中,50代,男性,就業中,1,15,6.666666666666667,55.0,38.0,3.0,0.0
東京都北区,50代・男性・離職中,50代,男性,離職中,1,15,6.666666666666667,52.0,16.0,0.0,0.0
神奈川県横浜市都筑区,30代・女性・就業中,30代,女性,就業中,2,15,13.333333333333334,31.0,185.5,1.5,0.0
神奈川県横浜市都筑区,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,30.0,215.0,1.0,0.0
神奈川県横浜市都筑区,30代・男性・離職中,30代,男性,離職中,1,15,6.666666666666667,36.0,16.0,4.0,0.0
神奈川県横浜市都筑区,60代・男性・就業中,60代,男性,就業中,3,15,20.0,65.66666666666667,148.33333333333334,6.0,0.0
神奈川県横浜市都筑区,50代・女性・離職中,50代,女性,離職中,1,15,6.666666666666667,58.0,58.0,2.0,1.0
神奈川県横浜市都筑区,40代・女性・在学中,40代,女性,在学中,1,15,6.666666666666667,42.0,91.0,2.0,0.0
神奈川県横浜市都筑区,40代・男性・就業中,40代,男性,就業中,3,15,20.0,45.666666666666664,74.33333333333333,5.0,0.0
神奈川県横浜市都筑区,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,29.0,491.0,6.0,0.0
神奈川県横浜市都筑区,20代・男性・離職中,20代,男性,離職中,1,15,6.666666666666667,26.0,147.0,1.0,0.0
神奈川県横浜市都筑区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,15,6.666666666666667,77.0,134.0,2.0,0.0
千葉県松戸市,30代・女性・就業中,30代,女性,就業中,2,15,13.333333333333334,31.0,185.5,1.5,0.0
千葉県松戸市,30代・男性・就業中,30代,男性,就業中,1,15,6.666666666666667,30.0,215.0,1.0,0.0
千葉県松戸市,60代・男性・就業中,60代,男性,就業中,3,15,20.0,65.66666666666667,148.33333333333334,6.0,0.0
千葉県松戸市,20代・女性・就業中,20代,女性,就業中,1,15,6.666666666666667,29.0,491.0,6.0,0.0
千葉県松戸市,20代・男性・離職中,20代,男性,離職中,1,15,6.666666666666667,26.0,147.0,1.0,0.0
千葉県松戸市,50代・男性・就業中,50代,男性,就業中,2,15,13.333333333333334,53.0,28.5,3.5,0.0
千葉県松戸市,40代・女性・在学中,40代,女性,在学中,1,15,6.666666666666667,42.0,91.0,2.0,0.0
千葉県松戸市,40代・男性・就業中,40代,男性,就業中,2,15,13.333333333333334,42.5,69.5,5.0,0.0
千葉県松戸市,40代・男性・離職中,40代,男性,離職中,1,15,6.666666666666667,42.0,4.0,2.0,0.0
千葉県松戸市,70歳以上・男性・離職中,70歳以上,男性,離職中,1,15,6.666666666666667,77.0,134.0,2.0,0.0
神奈川県大和市,30代・女性・就業中,30代,女性,就業中,1,14,7.142857142857142,32.0,195.0,2.0,0.0
神奈川県大和市,30代・女性・離職中,30代,女性,離職中,1,14,7.142857142857142,37.0,4.0,2.0,0.0
神奈川県大和市,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
神奈川県大和市,60代・女性・離職中,60代,女性,離職中,1,14,7.142857142857142,66.0,56.0,6.0,1.0
神奈川県大和市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,64.5,156.5,4.5,0.0
神奈川県大和市,40代・女性・在学中,40代,女性,在学中,1,14,7.142857142857142,42.0,91.0,2.0,0.0
神奈川県大和市,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,45.0,64.0,2.0,0.0
神奈川県大和市,40代・男性・離職中,40代,男性,離職中,1,14,7.142857142857142,44.0,26.0,3.0,0.0
神奈川県大和市,50代・女性・離職中,50代,女性,離職中,1,14,7.142857142857142,58.0,58.0,2.0,1.0
神奈川県大和市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
神奈川県大和市,20代・男性・離職中,20代,男性,離職中,2,14,14.285714285714285,24.5,83.0,2.0,0.0
神奈川県大和市,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都台東区,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,64.5,156.5,4.5,0.0
東京都台東区,60代・女性・離職中,60代,女性,離職中,2,14,14.285714285714285,62.0,48.5,2.5,0.0
東京都台東区,70歳以上・男性・就業中,70歳以上,男性,就業中,1,14,7.142857142857142,78.0,39.0,4.0,0.0
東京都台東区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都台東区,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
東京都台東区,20代・女性・就業中,20代,女性,就業中,2,14,14.285714285714285,27.0,248.5,3.5,0.0
東京都台東区,30代・女性・就業中,30代,女性,就業中,3,14,21.428571428571427,32.333333333333336,76.66666666666667,1.3333333333333333,0.3333333333333333
東京都台東区,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,40.0,75.0,8.0,0.0
東京都台東区,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,52.0,24.0,2.0,1.0
東京都中央区,30代・女性・就業中,30代,女性,就業中,2,14,14.285714285714285,31.0,185.5,1.5,0.0
東京都中央区,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
東京都中央区,40代・女性・就業中,40代,女性,就業中,1,14,7.142857142857142,46.0,23.0,4.0,0.0
東京都中央区,40代・女性・在学中,40代,女性,在学中,1,14,7.142857142857142,42.0,91.0,2.0,0.0
東京都中央区,40代・男性・就業中,40代,男性,就業中,3,14,21.428571428571427,44.666666666666664,70.33333333333333,4.666666666666667,0.0
東京都中央区,60代・女性・離職中,60代,女性,離職中,1,14,7.142857142857142,63.0,41.0,2.0,0.0
東京都中央区,60代・男性・就業中,60代,男性,就業中,1,14,7.142857142857142,68.0,132.0,9.0,0.0
東京都中央区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
東京都中央区,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
東京都中央区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都中央区,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,55.0,38.0,3.0,0.0
東京都八王子市,30代・女性・就業中,30代,女性,就業中,4,14,28.57142857142857,33.0,106.75,1.25,0.0
東京都八王子市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,66.0,162.0,6.5,0.0
東京都八王子市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
東京都八王子市,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,25.0,41.0,1.0,0.0
東京都八王子市,20代・男性・離職中,20代,男性,離職中,2,14,14.285714285714285,25.5,75.0,0.5,0.0
東京都八王子市,40代・男性・離職中,40代,男性,離職中,1,14,7.142857142857142,48.0,5.0,1.0,0.0
東京都八王子市,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都八王子市,50代・女性・離職中,50代,女性,離職中,1,14,7.142857142857142,59.0,5.0,1.0,0.0
東京都八王子市,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,52.0,24.0,2.0,1.0
神奈川県横浜市鶴見区,30代・女性・就業中,30代,女性,就業中,2,14,14.285714285714285,31.0,185.5,1.5,0.0
神奈川県横浜市鶴見区,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
神奈川県横浜市鶴見区,30代・男性・離職中,30代,男性,離職中,1,14,7.142857142857142,38.0,65.0,2.0,0.0
神奈川県横浜市鶴見区,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,66.0,162.0,6.5,0.0
神奈川県横浜市鶴見区,50代・女性・就業中,50代,女性,就業中,1,14,7.142857142857142,53.0,64.0,3.0,1.0
神奈川県横浜市鶴見区,50代・女性・離職中,50代,女性,離職中,1,14,7.142857142857142,58.0,58.0,2.0,1.0
神奈川県横浜市鶴見区,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,55.0,38.0,3.0,0.0
神奈川県横浜市鶴見区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
神奈川県横浜市鶴見区,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
神奈川県横浜市鶴見区,40代・女性・就業中,40代,女性,就業中,1,14,7.142857142857142,46.0,8.0,2.0,0.0
神奈川県横浜市鶴見区,40代・女性・在学中,40代,女性,在学中,1,14,7.142857142857142,42.0,91.0,2.0,0.0
神奈川県横浜市鶴見区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都豊島区,30代・女性・就業中,30代,女性,就業中,4,14,28.57142857142857,31.75,113.5,2.0,0.5
東京都豊島区,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
東京都豊島区,70歳以上・女性・離職中,70歳以上,女性,離職中,1,14,7.142857142857142,74.0,9.0,2.0,1.0
東京都豊島区,70歳以上・男性・就業中,70歳以上,男性,就業中,1,14,7.142857142857142,83.0,27.0,1.0,0.0
東京都豊島区,60代・女性・離職中,60代,女性,離職中,1,14,7.142857142857142,64.0,18.0,1.0,0.0
東京都豊島区,60代・男性・就業中,60代,男性,就業中,1,14,7.142857142857142,65.0,121.0,5.0,0.0
東京都豊島区,40代・女性・在学中,40代,女性,在学中,1,14,7.142857142857142,42.0,91.0,2.0,0.0
東京都豊島区,40代・男性・就業中,40代,男性,就業中,2,14,14.285714285714285,42.5,69.5,5.0,0.0
東京都豊島区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
東京都豊島区,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,25.0,11.0,1.0,0.0
愛知県名古屋市天白区,30代・女性・就業中,30代,女性,就業中,1,14,7.142857142857142,32.0,195.0,2.0,0.0
愛知県名古屋市天白区,30代・女性・離職中,30代,女性,離職中,1,14,7.142857142857142,34.0,25.0,1.0,0.0
愛知県名古屋市天白区,30代・男性・就業中,30代,男性,就業中,3,14,21.428571428571427,32.0,89.66666666666667,2.0,0.3333333333333333
愛知県名古屋市天白区,30代・男性・離職中,30代,男性,離職中,1,14,7.142857142857142,39.0,24.0,2.0,0.0
愛知県名古屋市天白区,60代・女性・離職中,60代,女性,離職中,1,14,7.142857142857142,66.0,110.0,2.0,1.0
愛知県名古屋市天白区,60代・男性・就業中,60代,男性,就業中,1,14,7.142857142857142,68.0,132.0,9.0,0.0
愛知県名古屋市天白区,60代・男性・離職中,60代,男性,離職中,1,14,7.142857142857142,68.0,28.0,2.0,0.0
愛知県名古屋市天白区,40代・女性・就業中,40代,女性,就業中,1,14,7.142857142857142,47.0,17.0,2.0,0.0
愛知県名古屋市天白区,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,48.0,76.0,3.0,0.0
愛知県名古屋市天白区,40代・男性・離職中,40代,男性,離職中,1,14,7.142857142857142,49.0,17.0,5.0,0.0
愛知県名古屋市天白区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
愛知県名古屋市天白区,50代・女性・就業中,50代,女性,就業中,1,14,7.142857142857142,55.0,11.0,2.0,0.0
埼玉県越谷市,30代・女性・就業中,30代,女性,就業中,3,14,21.428571428571427,32.333333333333336,124.66666666666667,1.0,0.0
埼玉県越谷市,30代・男性・就業中,30代,男性,就業中,2,14,14.285714285714285,32.0,116.5,1.5,0.0
埼玉県越谷市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,66.0,162.0,6.5,0.0
埼玉県越谷市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
埼玉県越谷市,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,22.0,13.0,2.0,0.0
埼玉県越谷市,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
埼玉県越谷市,40代・男性・就業中,40代,男性,就業中,2,14,14.285714285714285,44.0,75.5,5.5,0.0
埼玉県越谷市,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
埼玉県越谷市,50代・女性・就業中,50代,女性,就業中,1,14,7.142857142857142,53.0,64.0,3.0,1.0
東京都葛飾区,30代・女性・就業中,30代,女性,就業中,3,14,21.428571428571427,32.0,140.33333333333334,2.0,0.3333333333333333
東京都葛飾区,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
東京都葛飾区,60代・男性・就業中,60代,男性,就業中,4,14,28.57142857142857,65.5,116.5,4.75,0.0
東京都葛飾区,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,49.0,72.0,4.0,0.0
東京都葛飾区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
東京都葛飾区,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,28.0,29.0,1.0,0.0
東京都葛飾区,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
東京都葛飾区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
東京都葛飾区,50代・女性・就業中,50代,女性,就業中,1,14,7.142857142857142,54.0,3.0,2.0,0.0
神奈川県茅ヶ崎市,30代・女性・就業中,30代,女性,就業中,1,14,7.142857142857142,32.0,195.0,2.0,0.0
神奈川県茅ヶ崎市,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
神奈川県茅ヶ崎市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,66.0,162.0,6.5,0.0
神奈川県茅ヶ崎市,50代・女性・離職中,50代,女性,離職中,1,14,7.142857142857142,58.0,58.0,2.0,1.0
神奈川県茅ヶ崎市,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,51.0,19.0,4.0,0.0
神奈川県茅ヶ崎市,50代・男性・離職中,50代,男性,離職中,1,14,7.142857142857142,52.0,16.0,11.0,0.0
神奈川県茅ヶ崎市,40代・女性・離職中,40代,女性,離職中,1,14,7.142857142857142,48.0,6.0,0.0,0.0
神奈川県茅ヶ崎市,40代・男性・就業中,40代,男性,就業中,2,14,14.285714285714285,44.5,73.5,6.0,0.0
神奈川県茅ヶ崎市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
神奈川県茅ヶ崎市,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,25.0,41.0,1.0,0.0
神奈川県茅ヶ崎市,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,23.0,19.0,3.0,0.0
神奈川県茅ヶ崎市,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
和歌山県和歌山市,30代・女性・就業中,30代,女性,就業中,2,14,14.285714285714285,33.0,99.0,3.0,0.0
和歌山県和歌山市,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,36.0,12.0,3.0,0.0
和歌山県和歌山市,30代・男性・離職中,30代,男性,離職中,2,14,14.285714285714285,35.0,56.0,2.0,0.0
和歌山県和歌山市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,63.5,75.5,6.0,0.0
和歌山県和歌山市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
和歌山県和歌山市,20代・女性・離職中,20代,女性,離職中,2,14,14.285714285714285,28.5,23.0,2.0,0.5
和歌山県和歌山市,50代・女性・就業中,50代,女性,就業中,2,14,14.285714285714285,52.5,33.5,3.0,0.5
和歌山県和歌山市,40代・女性・就業中,40代,女性,就業中,1,14,7.142857142857142,46.0,23.0,4.0,0.0
和歌山県和歌山市,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,43.0,38.0,5.0,0.0
千葉県流山市,30代・女性・就業中,30代,女性,就業中,1,14,7.142857142857142,32.0,195.0,2.0,0.0
千葉県流山市,30代・男性・就業中,30代,男性,就業中,1,14,7.142857142857142,30.0,215.0,1.0,0.0
千葉県流山市,70歳以上・男性・就業中,70歳以上,男性,就業中,1,14,7.142857142857142,83.0,27.0,1.0,0.0
千葉県流山市,60代・女性・就業中,60代,女性,就業中,1,14,7.142857142857142,65.0,2.0,2.0,0.0
千葉県流山市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,66.0,162.0,6.5,0.0
千葉県流山市,50代・女性・離職中,50代,女性,離職中,1,14,7.142857142857142,58.0,58.0,2.0,1.0
千葉県流山市,50代・男性・就業中,50代,男性,就業中,1,14,7.142857142857142,55.0,38.0,3.0,0.0
千葉県流山市,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
千葉県流山市,20代・男性・就業中,20代,男性,就業中,1,14,7.142857142857142,25.0,41.0,1.0,0.0
千葉県流山市,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,26.0,147.0,1.0,0.0
千葉県流山市,40代・女性・在学中,40代,女性,在学中,1,14,7.142857142857142,42.0,91.0,2.0,0.0
千葉県流山市,40代・男性・就業中,40代,男性,就業中,2,14,14.285714285714285,41.0,59.0,13.0,0.0
兵庫県神戸市長田区,30代・女性・就業中,30代,女性,就業中,2,14,14.285714285714285,33.5,22.5,0.5,0.0
兵庫県神戸市長田区,30代・男性・離職中,30代,男性,離職中,2,14,14.285714285714285,35.5,34.0,3.0,0.0
兵庫県神戸市長田区,40代・女性・就業中,40代,女性,就業中,1,14,7.142857142857142,44.0,4.0,2.0,0.0
兵庫県神戸市長田区,40代・男性・就業中,40代,男性,就業中,1,14,7.142857142857142,43.0,50.0,3.0,0.0
兵庫県神戸市長田区,40代・男性・在学中,40代,男性,在学中,1,14,7.142857142857142,41.0,42.0,4.0,0.0
兵庫県神戸市長田区,60代・男性・就業中,60代,男性,就業中,1,14,7.142857142857142,65.0,121.0,5.0,0.0
兵庫県神戸市長田区,50代・女性・就業中,50代,女性,就業中,1,14,7.142857142857142,53.0,64.0,3.0,1.0
兵庫県神戸市長田区,50代・男性・離職中,50代,男性,離職中,1,14,7.142857142857142,56.0,15.0,1.0,0.0
兵庫県神戸市長田区,20代・女性・就業中,20代,女性,就業中,1,14,7.142857142857142,29.0,491.0,6.0,0.0
兵庫県神戸市長田区,20代・女性・離職中,20代,女性,離職中,1,14,7.142857142857142,28.0,40.0,3.0,1.0
兵庫県神戸市長田区,20代・男性・離職中,20代,男性,離職中,1,14,7.142857142857142,25.0,26.0,2.0,0.0
兵庫県神戸市長田区,70歳以上・男性・離職中,70歳以上,男性,離職中,1,14,7.142857142857142,77.0,134.0,2.0,0.0
兵庫県加古川市,30代・女性・就業中,30代,女性,就業中,2,14,14.285714285714285,31.0,35.5,0.5,0.0
兵庫県加古川市,50代・男性・離職中,50代,男性,離職中,3,14,21.428571428571427,55.0,27.0,3.0,0.0
兵庫県加古川市,20代・女性・就業中,20代,女性,就業中,2,14,14.285714285714285,26.0,251.0,3.0,0.0
兵庫県加古川市,20代・女性・離職中,20代,女性,離職中,1,14,7.142857142857142,23.0,8.0,0.0,0.0
兵庫県加古川市,40代・男性・就業中,40代,男性,就業中,2,14,14.285714285714285,41.5,14.0,2.5,0.0
兵庫県加古川市,60代・女性・就業中,60代,女性,就業中,1,14,7.142857142857142,65.0,5.0,5.0,1.0
兵庫県加古川市,60代・男性・就業中,60代,男性,就業中,2,14,14.285714285714285,64.0,15.0,2.5,0.0
兵庫県加古川市,70歳以上・男性・就業中,70歳以上,男性,就業中,1,14,7.142857142857142,76.0,8.0,3.0,0.0
