prefecture,municipality,location,age_bucket,gender,has_national_license,count,rarity_score,rarity_rank,latitude,longitude
栃木県,日光市,栃木県日光市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
奈良県,,奈良県,50代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,五條市,奈良県五條市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,五條市,奈良県五條市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,五條市,奈良県五條市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
広島県,,広島県,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,,広島県,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,三原市,広島県三原市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,三次市,広島県三次市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,大竹市,広島県大竹市,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
岩手県,一関市,岩手県一関市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,39.7,141.15
岩手県,久慈市,岩手県久慈市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,39.7,141.15
岩手県,北上市,岩手県北上市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,39.7,141.15
広島県,安芸郡府中町,広島県安芸郡府中町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,安芸郡府中町,広島県安芸郡府中町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,安芸郡海田町,広島県安芸郡海田町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,安芸郡海田町,広島県安芸郡海田町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,安芸郡海田町,広島県安芸郡海田町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,安芸高田市,広島県安芸高田市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
広島県,尾道市,広島県尾道市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
岐阜県,羽島市,岐阜県羽島市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,羽島郡岐南町,岐阜県羽島郡岐南町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,羽島郡岐南町,岐阜県羽島郡岐南町,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,羽島郡岐南町,岐阜県羽島郡岐南町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,羽島郡岐南町,岐阜県羽島郡岐南町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,羽島郡笠松町,岐阜県羽島郡笠松町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,関市,岐阜県関市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
広島県,安芸郡坂町,広島県安芸郡坂町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.4,132.46
岐阜県,関市,岐阜県関市,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,関市,岐阜県関市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,高山市,岐阜県高山市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,高山市,岐阜県高山市,20代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,高山市,岐阜県高山市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岡山県,,岡山県,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,,岡山県,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岐阜県,羽島市,岐阜県羽島市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
奈良県,大和郡山市,奈良県大和郡山市,40代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡吉野町,奈良県吉野郡吉野町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡吉野町,奈良県吉野郡吉野町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡大淀町,奈良県吉野郡大淀町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡大淀町,奈良県吉野郡大淀町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡大淀町,奈良県吉野郡大淀町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,50代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和郡山市,奈良県大和郡山市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和郡山市,奈良県大和郡山市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和高田市,奈良県大和高田市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡河合町,奈良県北葛城郡河合町,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,五條市,奈良県五條市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,40代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,30代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和高田市,奈良県大和高田市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和高田市,奈良県大和高田市,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
栃木県,,栃木県,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
栃木県,大田原市,栃木県大田原市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
栃木県,大田原市,栃木県大田原市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
栃木県,宇都宮市,栃木県宇都宮市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
奈良県,大和高田市,奈良県大和高田市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和高田市,奈良県大和高田市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,大和高田市,奈良県大和高田市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡下市町,奈良県吉野郡下市町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡吉野町,奈良県吉野郡吉野町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,奈良市,奈良県奈良市,30代,女性,True,1,1.0,S: 超希少（1人のみ）,34.6851,135.805
奈良県,天理市,奈良県天理市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,天理市,奈良県天理市,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,天理市,奈良県天理市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,天理市,奈良県天理市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡大淀町,奈良県吉野郡大淀町,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡大淀町,奈良県吉野郡大淀町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡下北山村,奈良県吉野郡下北山村,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡下北山村,奈良県吉野郡下北山村,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡下市町,奈良県吉野郡下市町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,吉野郡下市町,奈良県吉野郡下市町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,桜井市,奈良県桜井市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,桜井市,奈良県桜井市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,桜井市,奈良県桜井市,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,桜井市,奈良県桜井市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,橿原市,奈良県橿原市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,御所市,奈良県御所市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,御所市,奈良県御所市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
東京都,豊島区,東京都豊島区,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,30代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
奈良県,桜井市,奈良県桜井市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
栃木県,,栃木県,60代,女性,True,1,1.0,S: 超希少（1人のみ）,36.57,139.88
東京都,足立区,東京都足立区,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,40代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,50代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,50代,男性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,足立区,東京都足立区,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
栃木県,宇都宮市,栃木県宇都宮市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
東京都,足立区,東京都足立区,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,青梅市,東京都青梅市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
栃木県,,栃木県,30代,女性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
栃木県,,栃木県,40代,女性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
栃木県,,栃木県,40代,男性,False,1,1.0,S: 超希少（1人のみ）,36.57,139.88
奈良県,生駒市,奈良県生駒市,30代,女性,True,1,1.0,S: 超希少（1人のみ）,34.6915,135.7004
奈良県,橿原市,奈良県橿原市,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
東京都,豊島区,東京都豊島区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
奈良県,生駒郡三郷町,奈良県生駒郡三郷町,40代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒市,奈良県生駒市,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.6915,135.7004
奈良県,生駒市,奈良県生駒市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.6915,135.7004
奈良県,橿原市,奈良県橿原市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,橿原市,奈良県橿原市,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,山辺郡山添村,奈良県山辺郡山添村,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,山辺郡山添村,奈良県山辺郡山添村,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,山辺郡山添村,奈良県山辺郡山添村,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,御所市,奈良県御所市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,御所市,奈良県御所市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,奈良市,奈良県奈良市,50代,男性,True,1,1.0,S: 超希少（1人のみ）,34.6851,135.805
奈良県,御所市,奈良県御所市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,御所市,奈良県御所市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,宇陀市,奈良県宇陀市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,宇陀市,奈良県宇陀市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,宇陀郡御杖村,奈良県宇陀郡御杖村,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
岡山県,,岡山県,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,井原市,岡山県井原市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,備前市,岡山県備前市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,小田郡矢掛町,岡山県小田郡矢掛町,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,岡山市中区,岡山県岡山市中区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,岡山市北区,岡山県岡山市北区,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,岡山市南区,岡山県岡山市南区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,岡山市南区,岡山県岡山市南区,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,岡山市東区,岡山県岡山市東区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,浅口市,岡山県浅口市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,浅口郡里庄町,岡山県浅口郡里庄町,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岡山県,瀬戸内市,岡山県瀬戸内市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.66,133.92
岐阜県,多治見市,岐阜県多治見市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,多治見市,岐阜県多治見市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,大垣市,岐阜県大垣市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,大垣市,岐阜県大垣市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,大垣市,岐阜県大垣市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,大垣市,岐阜県大垣市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,大垣市,岐阜県大垣市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,安八郡神戸町,岐阜県安八郡神戸町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,安八郡神戸町,岐阜県安八郡神戸町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,岐阜市,岐阜県岐阜市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,岐阜市,岐阜県岐阜市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,岐阜市,岐阜県岐阜市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,岐阜市,岐阜県岐阜市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
岐阜県,岐阜市,岐阜県岐阜市,60代,女性,True,1,1.0,S: 超希少（1人のみ）,35.39,136.72
東京都,西東京市,東京都西東京市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
東京都,西東京市,東京都西東京市,70歳以上,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西多摩郡檜原村,東京都西多摩郡檜原村,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西多摩郡檜原村,東京都西多摩郡檜原村,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西多摩郡瑞穂町,東京都西多摩郡瑞穂町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西多摩郡瑞穂町,東京都西多摩郡瑞穂町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,60代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西東京市,東京都西東京市,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西東京市,東京都西東京市,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西東京市,東京都西東京市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,西東京市,東京都西東京市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,40代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,豊島区,東京都豊島区,60代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,30代,男性,False,1,1.0,S: 超希少（1人のみ）,35.69,139.69
東京都,調布市,東京都調布市,40代,男性,True,1,1.0,S: 超希少（1人のみ）,35.69,139.69
奈良県,香芝市,奈良県香芝市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,香芝市,奈良県香芝市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,香芝市,奈良県香芝市,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,香芝市,奈良県香芝市,40代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,香芝市,奈良県香芝市,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡三郷町,奈良県生駒郡三郷町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡三郷町,奈良県生駒郡三郷町,60代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡三郷町,奈良県生駒郡三郷町,70歳以上,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡安堵町,奈良県生駒郡安堵町,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡安堵町,奈良県生駒郡安堵町,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡安堵町,奈良県生駒郡安堵町,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,50代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,40代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,40代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡平群町,奈良県生駒郡平群町,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,30代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,40代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,40代,男性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
宮城県,多賀城市,宮城県多賀城市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,宮城郡七ヶ浜町,宮城県宮城郡七ヶ浜町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,宮城郡利府町,宮城県宮城郡利府町,20代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,仙台市泉区,宮城県仙台市泉区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,仙台市泉区,宮城県仙台市泉区,50代,女性,True,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,仙台市泉区,宮城県仙台市泉区,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,仙台市若林区,宮城県仙台市若林区,20代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,仙台市若林区,宮城県仙台市若林区,30代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
奈良県,磯城郡田原本町,奈良県磯城郡田原本町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡田原本町,奈良県磯城郡田原本町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
宮城県,仙台市青葉区,宮城県仙台市青葉区,60代,男性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,加美郡加美町,宮城県加美郡加美町,20代,男性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,名取市,宮城県名取市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,名取市,宮城県名取市,30代,女性,False,1,1.0,S: 超希少（1人のみ）,38.27,140.87
宮城県,塩竈市,宮城県塩竈市,50代,女性,True,1,1.0,S: 超希少（1人のみ）,38.27,140.87
奈良県,磯城郡田原本町,奈良県磯城郡田原本町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡田原本町,奈良県磯城郡田原本町,70歳以上,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,20代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡三宅町,奈良県磯城郡三宅町,60代,女性,True,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡川西町,奈良県磯城郡川西町,30代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,磯城郡川西町,奈良県磯城郡川西町,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,40代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,50代,男性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
奈良県,葛城市,奈良県葛城市,60代,女性,False,1,1.0,S: 超希少（1人のみ）,34.69,135.83
