row_type,prefecture,municipality,category1,category2,category3,applicant_count,avg_age,male_count,female_count,avg_qualifications,latitude,longitude,count,avg_desired_areas,employment_rate,national_license_rate,has_national_license,avg_mobility_score,total_in_municipality,market_share_pct,avg_urgency_score,inflow,outflow,net_flow,demand_count,supply_count,gap,demand_supply_ratio,rarity_score,total_applicants,top_age_ratio,female_ratio,male_ratio,top_employment_ratio,avg_qualification_count
RARITY,奈良県,香芝市,40代,男性,A,,,,,,,,4.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,香芝市,50代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,香芝市,50代,男性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,奈良県,香芝市,60代,女性,A,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,奈良県,香芝市,60代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,香芝市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,香芝市,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,高市郡明日香村,20代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,奈良県,高市郡高取町,20代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,,40代,男性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,宮城県,,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,,50代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市太白区,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市太白区,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市宮城野区,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市宮城野区,50代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市宮城野区,60代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市泉区,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市泉区,50代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市泉区,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市若林区,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市若林区,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市若林区,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市青葉区,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市青葉区,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,仙台市青葉区,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,加美郡加美町,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,名取市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,名取市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,塩竈市,50代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,多賀城市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,宮城郡七ヶ浜町,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,宮城郡利府町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮城県,石巻市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,児湯郡木城町,50代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,北諸県郡三股町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,宮崎市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,宮崎市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,宮崎市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,延岡市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,日南市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,宮崎県,都城市,50代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,,40代,男性,A,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,富山県,,50代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,南砺市,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,富山市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,射水市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,砺波市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,高岡市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,富山県,黒部市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,,40代,男性,A,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,山口県,下松市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,下関市,20代,女性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,山口県,光市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,周南市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,大島郡周防大島町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,山口市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,山口市,30代,女性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,山口県,山口市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,山陽小野田市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,山陽小野田市,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,岩国市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,岩国市,50代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,熊毛郡平生町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,熊毛郡田布施町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,萩市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山口県,防府市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,,40代,男性,S,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,,,
RARITY,山形県,上山市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,寒河江市,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,山形市,20代,女性,S,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,,,
RARITY,山形県,山形市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,山形市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,米沢市,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,米沢市,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,西村山郡大江町,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山形県,鶴岡市,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,,50代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,上野原市,30代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,中央市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,北杜市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,南アルプス市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,南巨摩郡身延町,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,南都留郡富士河口湖町,50代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,山梨市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲州市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲府市,30代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲府市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲府市,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲府市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲斐市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,甲斐市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,笛吹市,30代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,笛吹市,40代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,山梨県,都留市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,,40代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,,40代,男性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,岐阜県,,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,下呂市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,中津川市,40代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,中津川市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,加茂郡八百津町,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,加茂郡八百津町,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,加茂郡坂祝町,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,加茂郡白川町,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,可児市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,可児市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,可児市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,可児市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,可児郡御嵩町,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,各務原市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,各務原市,20代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,各務原市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,各務原市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,各務原市,60代,女性,A,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,岐阜県,各務原市,60代,男性,S,,,,,,,,2.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,,,
RARITY,岐阜県,各務原市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,土岐市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,土岐市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,多治見市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,多治見市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,多治見市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,多治見市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,多治見市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,大垣市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,大垣市,40代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,大垣市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,大垣市,60代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,大垣市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,安八郡神戸町,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,安八郡神戸町,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,20代,男性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,岐阜県,岐阜市,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,30代,男性,A,,,,,,,,2.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,,,,,
RARITY,岐阜県,岐阜市,40代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,50代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,60代,男性,B,,,,,,,,3.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.0,,,,,
RARITY,岐阜県,岐阜市,60代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,岐阜市,70歳以上,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,恵那市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,恵那市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,揖斐郡池田町,30代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,本巣市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,海津市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,海津市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,瑞穂市,20代,女性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,瑞穂市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,瑞穂市,70歳以上,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,美濃加茂市,30代,男性,S,,,,,,,,1.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,美濃加茂市,60代,女性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
RARITY,岐阜県,美濃加茂市,60代,男性,S,,,,,,,,1.0,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,
